
TOP 5 CONFIGS (sorted by best_val_accuracy):
==================================================
{'drop_prob': 0.15, 'block_size': 5, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4417, 'final_val_accuracy': 0.4333, 'mean_gap': 0.08580625000000001}
{'drop_prob': 0.05, 'block_size': 1, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.85, 'best_val_accuracy': 0.4412, 'final_val_accuracy': 0.4331, 'mean_gap': 0.17077916666666668}
{'drop_prob': 0.05, 'block_size': 3, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.85, 'best_val_accuracy': 0.441, 'final_val_accuracy': 0.4375, 'mean_gap': 0.10665555555555556}
{'drop_prob': 0.05, 'block_size': 5, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4407, 'final_val_accuracy': 0.4323, 'mean_gap': 0.09738076923076924}
{'drop_prob': 0.05, 'block_size': 1, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.44, 'final_val_accuracy': 0.4178, 'mean_gap': 0.1464480769230769}
{'drop_prob': 0.1, 'block_size': 1, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4396, 'final_val_accuracy': 0.407, 'mean_gap': 0.14440178571428572}
{'drop_prob': 0.05, 'block_size': 3, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4391, 'final_val_accuracy': 0.4279, 'mean_gap': 0.1364326923076923}
{'drop_prob': 0.15, 'block_size': 1, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4383, 'final_val_accuracy': 0.4238, 'mean_gap': 0.224307}
{'drop_prob': 0.1, 'block_size': 5, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4381, 'final_val_accuracy': 0.4193, 'mean_gap': 0.1388515625}
{'drop_prob': 0.05, 'block_size': 1, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.85, 'best_val_accuracy': 0.4369, 'final_val_accuracy': 0.4129, 'mean_gap': 0.12455277777777779}
{'drop_prob': 0.1, 'block_size': 3, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4361, 'final_val_accuracy': 0.4239, 'mean_gap': 0.09661818181818184}
{'drop_prob': 0.05, 'block_size': 1, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4329, 'final_val_accuracy': 0.4273, 'mean_gap': 0.09305909090909091}
{'drop_prob': 0.05, 'block_size': 5, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4326, 'final_val_accuracy': 0.4213, 'mean_gap': 0.12141666666666667}
{'drop_prob': 0.05, 'block_size': 5, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4295, 'final_val_accuracy': 0.4202, 'mean_gap': 0.0874638888888889}
{'drop_prob': 0.1, 'block_size': 1, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.428, 'final_val_accuracy': 0.419, 'mean_gap': 0.14147083333333332}
{'drop_prob': 0.1, 'block_size': 5, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4261, 'final_val_accuracy': 0.4212, 'mean_gap': 0.10547916666666667}
{'drop_prob': 0.05, 'block_size': 1, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4255, 'final_val_accuracy': 0.4162, 'mean_gap': 0.15349375}
{'drop_prob': 0.15, 'block_size': 1, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.425, 'final_val_accuracy': 0.4225, 'mean_gap': 0.12969791666666666}
{'drop_prob': 0.15, 'block_size': 5, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.4249, 'final_val_accuracy': 0.4037, 'mean_gap': 0.07915086206896552}
{'drop_prob': 0.15, 'block_size': 3, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.423, 'final_val_accuracy': 0.4113, 'mean_gap': 0.0803909090909091}
{'drop_prob': 0.1, 'block_size': 3, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.4197, 'final_val_accuracy': 0.4113, 'mean_gap': 0.0557775}
{'drop_prob': 0.05, 'block_size': 3, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.9, 'best_val_accuracy': 0.4196, 'final_val_accuracy': 0.4027, 'mean_gap': 0.1782982142857143}
{'drop_prob': 0.1, 'block_size': 3, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.4128, 'final_val_accuracy': 0.395, 'mean_gap': 0.07949404761904762}
{'drop_prob': 0.05, 'block_size': 1, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.412, 'final_val_accuracy': 0.3834, 'mean_gap': 0.08517826086956522}
{'drop_prob': 0.05, 'block_size': 5, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.4119, 'final_val_accuracy': 0.3949, 'mean_gap': 0.07592272727272727}
{'drop_prob': 0.1, 'block_size': 1, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.4048, 'final_val_accuracy': 0.3875, 'mean_gap': 0.08802142857142858}
{'drop_prob': 0.15, 'block_size': 1, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.4012, 'final_val_accuracy': 0.3893, 'mean_gap': 0.06503947368421052}
{'drop_prob': 0.05, 'block_size': 3, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3997, 'final_val_accuracy': 0.3613, 'mean_gap': 0.05034999999999999}
{'drop_prob': 0.1, 'block_size': 5, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3992, 'final_val_accuracy': 0.3847, 'mean_gap': 0.060969444444444444}
{'drop_prob': 0.15, 'block_size': 3, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3974, 'final_val_accuracy': 0.3746, 'mean_gap': 0.03608088235294118}
{'drop_prob': 0.05, 'block_size': 1, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3954, 'final_val_accuracy': 0.3928, 'mean_gap': 0.0762357142857143}
{'drop_prob': 0.1, 'block_size': 5, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3912, 'final_val_accuracy': 0.3849, 'mean_gap': 0.03282166666666665}
{'drop_prob': 0.15, 'block_size': 5, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3904, 'final_val_accuracy': 0.3653, 'mean_gap': 0.020768749999999996}
{'drop_prob': 0.05, 'block_size': 5, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3902, 'final_val_accuracy': 0.3695, 'mean_gap': 0.06284333333333332}
{'drop_prob': 0.15, 'block_size': 3, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3902, 'final_val_accuracy': 0.3889, 'mean_gap': 0.05217166666666666}
{'drop_prob': 0.1, 'block_size': 1, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3788, 'final_val_accuracy': 0.356, 'mean_gap': 0.07285666666666665}
{'drop_prob': 0.05, 'block_size': 5, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3785, 'final_val_accuracy': 0.3699, 'mean_gap': 0.10573970588235294}
{'drop_prob': 0.1, 'block_size': 3, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.378, 'final_val_accuracy': 0.3601, 'mean_gap': 0.11962142857142857}
{'drop_prob': 0.1, 'block_size': 5, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3764, 'final_val_accuracy': 0.3631, 'mean_gap': 0.05330769230769231}
{'drop_prob': 0.15, 'block_size': 3, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3764, 'final_val_accuracy': 0.3684, 'mean_gap': 0.019888461538461546}
{'drop_prob': 0.05, 'block_size': 3, 'weight_decay': 0.0005, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3751, 'final_val_accuracy': 0.3622, 'mean_gap': 0.04773181818181818}
{'drop_prob': 0.15, 'block_size': 1, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3739, 'final_val_accuracy': 0.3706, 'mean_gap': 0.04946666666666667}
{'drop_prob': 0.05, 'block_size': 3, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3721, 'final_val_accuracy': 0.3596, 'mean_gap': 0.08462500000000002}
{'drop_prob': 0.15, 'block_size': 5, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3677, 'final_val_accuracy': 0.3589, 'mean_gap': 0.08388690476190476}
{'drop_prob': 0.05, 'block_size': 1, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3674, 'final_val_accuracy': 0.3609, 'mean_gap': 0.0725125}
{'drop_prob': 0.15, 'block_size': 1, 'weight_decay': 0.0001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.3596, 'final_val_accuracy': 0.3483, 'mean_gap': 0.03953541666666666}
{'drop_prob': 0.1, 'block_size': 1, 'weight_decay': 0.001, 'learning_rate': 0.05, 'momentum': 0.95, 'best_val_accuracy': 0.358, 'final_val_accuracy': 0.3525, 'mean_gap': 0.038970833333333336}
